"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TRIM66",167.818208774515,-0.105010335604403,0.721114266198115,-0.145622324403652,0.884219543524107,0.999547658961092
"ST6GALNAC3",165.202874907964,-0.104868906042234,0.70733274827012,-0.148259650495054,0.882137857619184,0.999547658961092
"EXOSC2",251.718636412765,-0.104616021492473,0.634361386123676,-0.164915494197619,0.869010496778829,0.999547658961092
"HIP1R",843.850051085968,-0.104592419290295,0.539816034539374,-0.193755673411116,0.846367196685504,0.999547658961092
"ATP6V1C1",962.486754428609,-0.104289695220027,0.552024745747067,-0.188922138044536,0.850153842360285,0.999547658961092
"ATP1B3",2285.44086196784,-0.104189677986334,0.504827113135447,-0.20638685061747,0.836488741419646,0.999547658961092
"KATNA1",125.317799085715,-0.10412749647015,0.772257540625035,-0.134835195504692,0.892742177937662,0.999547658961092
"NUP133",670.651034963487,-0.10411457312599,0.547294046280456,-0.19023516486901,0.849124856649158,0.999547658961092
"KMT2B",1250.26332327932,-0.104104572922741,0.521218257694018,-0.199733166261907,0.841689273455458,0.999547658961092
"CTSF",1148.78131904384,-0.104089951925387,0.527476121350004,-0.197335855998528,0.843564721947468,0.999547658961092
"GPR27",41.647542070783,-0.104026791411064,1.15211251571783,-0.0902922153798925,0.928055006111092,0.999547658961092
"AC144831.1",87.006458553281,-0.104002744105284,0.858725856426909,-0.121112859624411,0.903601643650066,0.999547658961092
"PHF19",508.942159783924,-0.103996065055806,0.563217618562127,-0.184646327864004,0.853506446294399,0.999547658961092
"DDX31",208.855775028565,-0.103888222446833,0.658476611169544,-0.157770558110353,0.874637599277749,0.999547658961092
"UBXN2A",392.550143934604,-0.103843708914011,0.589179354604345,-0.176251438721485,0.860096410995541,0.999547658961092
"MAPK4",156.976935389666,-0.103824572195774,0.753136135899608,-0.137856314744156,0.890353976458503,0.999547658961092
"CHST10",340.918194850519,-0.103765352782189,0.636628135033942,-0.16299209392726,0.870524659562117,0.999547658961092
"UIMC1",433.269490857516,-0.103746114017946,0.585343411377335,-0.177239739956801,0.859320081799774,0.999547658961092
"POLR1F",397.200854545357,-0.103665375714684,0.582136273323113,-0.178077506015751,0.858662107270378,0.999547658961092
"ZNF429",330.384214676469,-0.103298919604447,0.622294301490975,-0.165996891433763,0.868159396510953,0.999547658961092
"STRADB",208.656182408312,-0.103253895161575,0.66027646363021,-0.156379790662055,0.875733665906576,0.999547658961092
"CD72",142.095115608807,-0.102857697455193,0.741589507611883,-0.138698965397207,0.889688035691345,0.999547658961092
"SGPP1",528.666316031361,-0.102683832729794,0.561831167850202,-0.182766351540632,0.854981351437926,0.999547658961092
"PLRG1",750.340369430513,-0.102488542002094,0.538876015410197,-0.190189466725623,0.849160664814719,0.999547658961092
"LINC01750",18.5338828131924,-0.102442643005678,1.55725320336042,-0.0657841915397032,0.947549642294776,0.999547658961092
"CLOCK",47.7741909500237,-0.1023953391062,1.08546492466059,-0.0943331624817057,0.924844507511232,0.999547658961092
"IFT46",166.912304250853,-0.10236906148429,0.693010042058811,-0.147716562923344,0.882566459716427,0.999547658961092
"NUDCD3",1750.30920876289,-0.102335353320761,0.51334233338792,-0.199351089253394,0.841988117633058,0.999547658961092
"CACFD1",508.694240108576,-0.102302454507176,0.565119503118823,-0.181028001940443,0.856345596751115,0.999547658961092
"FAM177A1",1718.28461485571,-0.102187469015988,0.55975842740573,-0.182556374344534,0.855146117225068,0.999547658961092
"RABGGTB",592.529666375852,-0.102167983935036,0.557062547275638,-0.183404869766774,0.854480355155456,0.999547658961092
"ZNF271P",409.265477877902,-0.102045374715741,0.611313350381434,-0.166928097762086,0.867426624510233,0.999547658961092
"DAZAP2",4333.23122747488,-0.101897658907324,0.511804420648022,-0.199094917504438,0.842188496890101,0.999547658961092
"EMD",859.060571456082,-0.101852783766862,0.532942188116777,-0.191114132147753,0.848436175853679,0.999547658961092
"DDX51",352.225135022621,-0.101802914261377,0.593228050076386,-0.171608396211657,0.863745406162127,0.999547658961092
"LMBRD2",414.338246894914,-0.101627955039503,0.612305597597193,-0.165975871261525,0.868175938723785,0.999547658961092
"RETREG2",1439.42550370337,-0.101593776370247,0.516307877515348,-0.196769758499815,0.844007717642695,0.999547658961092
"ANKMY1",292.112673522206,-0.101505894979391,0.619211086123113,-0.163927773992098,0.869788002370412,0.999547658961092
"THAP7",418.241942293331,-0.101200276484753,0.578127966454342,-0.175048228691329,0.861041737567179,0.999547658961092
"HGFAC",15.9917421793233,-0.101195335638302,1.6692855298329,-0.0606219450356295,0.951660296053571,0.999547658961092
"LSM14B",706.363476001127,-0.101184610506617,0.548278469808138,-0.184549669699825,0.853582265460383,0.999547658961092
"TOR3A",1052.16565927576,-0.101177286292119,0.524363306337805,-0.192952643842967,0.846996055795745,0.999547658961092
"PHF11",589.903002685102,-0.100970914494221,0.552472898759764,-0.182761751247687,0.854984961147372,0.999547658961092
"PPP6C",1121.0203700406,-0.100932042363435,0.534596027397984,-0.188800584349078,0.850249113834814,0.999547658961092
"ATP2A2",3628.42418355288,-0.100665038792583,0.497639934330656,-0.202284888828268,0.83969401275292,0.999547658961092
"DCTD",1073.78668455793,-0.100656475668673,0.530725998265197,-0.189658083451145,0.84957706911927,0.999547658961092
"A4GALT",417.904123682574,-0.100593270124017,0.57843873213525,-0.17390479671492,0.861940282840216,0.999547658961092
"NONO",4870.71025414211,-0.100587276062461,0.500612173987873,-0.200928545666765,0.84075444665511,0.999547658961092
"BCL7A",249.616512176372,-0.100557165305578,0.639377922631915,-0.157273439926808,0.875029351611674,0.999547658961092
"SAT1",12367.4505173191,-0.100446639547713,0.497705767136807,-0.201819320128758,0.840057977050862,0.999547658961092
"NOVA2",231.026376461488,-0.100403921445624,0.662999863053579,-0.151438826824478,0.879629563255297,0.999547658961092
"BRD4",1490.61677380945,-0.100173997389564,0.51325447002933,-0.195174135324803,0.845256626690682,0.999547658961092
"AC022400.6",51.7333255202026,-0.0998822890326744,1.01177063392632,-0.0987202886538299,0.921360359536557,0.999547658961092
"AP005018.2",110.451655712965,-0.0997438530841483,0.793120062944539,-0.125761354105505,0.899920833782367,0.999547658961092
"C11orf95",612.880295231533,-0.0996516667620767,0.593745112622377,-0.167835767644382,0.866712483093746,0.999547658961092
"TBKBP1",334.144845768396,-0.0996457213404699,0.600566475998321,-0.165919553159921,0.8682202595786,0.999547658961092
"MIER2",368.740344466866,-0.0995343428335664,0.595416037924424,-0.167167722220812,0.867238080946893,0.999547658961092
"AL138752.2",92.3589003810133,-0.0994740576220812,0.82101991950805,-0.121159128126496,0.903564996593548,0.999547658961092
"FAF2",937.799241214332,-0.0993342482030506,0.577613732164251,-0.171973487941252,0.863458372007587,0.999547658961092
"RNF152",399.930674378347,-0.0993147422251416,0.64448970994301,-0.154098258968205,0.877532261026515,0.999547658961092
"SFRP1",84.8445374676511,-0.0993089305669685,0.920760410933322,-0.107855343678715,0.91411044098704,0.999547658961092
"CYB5R3",3642.33927852683,-0.0992108128416157,0.496977455449163,-0.199628397131113,0.841771217088964,0.999547658961092
"TMEM240",46.3405943635848,-0.0991621742530102,1.09069475680168,-0.0909165223676241,0.927558921613467,0.999547658961092
"KIFBP",492.963577074688,-0.099024799764274,0.569072495451163,-0.174010869539156,0.86185691989886,0.999547658961092
"AKAP8L",890.793074151703,-0.0988966760264484,0.551541272446529,-0.179309656352211,0.857694565061079,0.999547658961092
"MRPS31",238.668104956683,-0.0988772299940765,0.66686371139602,-0.148272020660842,0.882128095545386,0.999547658961092
"ACTR1B",1123.28993725055,-0.0988711030179402,0.522758282619791,-0.189133498798814,0.849988187031537,0.999547658961092
"DCUN1D4",434.91257724317,-0.0987310616057478,0.575930824855373,-0.171428680919347,0.863886704458215,0.999547658961092
"GATA2-AS1",150.843525294281,-0.09842259508356,0.716165519035622,-0.13742995504181,0.890690954977113,0.999547658961092
"YTHDC2",581.72935532846,-0.0983632106706757,0.576006530521992,-0.17076752685692,0.864406563778244,0.999547658961092
"GTPBP10",118.760448508482,-0.0977864909376437,0.792461630946455,-0.123395868164437,0.901793628797361,0.999547658961092
"MGRN1",1614.7433586309,-0.0974916712304034,0.522746179686574,-0.186499060191807,0.852053415787289,0.999547658961092
"NUP155",438.305364839693,-0.09707665619645,0.57708902766017,-0.168217816564718,0.866411925076576,0.999547658961092
"ARHGEF1",3264.08679664764,-0.0968595552067459,0.502789450887848,-0.192644366415618,0.8472374963106,0.999547658961092
"FAM83E",728.87787395504,-0.0967671185725911,0.672249036388154,-0.143945343666834,0.885543629443775,0.999547658961092
"FSD1",21.1583605058029,-0.0967101976521335,1.45958661303375,-0.0662586219882637,0.947171925666487,0.999547658961092
"PSEN1",1279.7480625783,-0.0964552614243054,0.523627575642597,-0.184205847650279,0.853851972218934,0.999547658961092
"SIRT4",30.5622528416735,-0.0964231553415133,1.23862038008395,-0.0778472217088647,0.937949582902665,0.999547658961092
"ACADVL",5990.11839668197,-0.0964144351396685,0.492475776098532,-0.19577497984465,0.844786294290009,0.999547658961092
"ANXA5",7232.76757376217,-0.0962877928591644,0.506767734586515,-0.190003795205565,0.849306156563077,0.999547658961092
"ANKLE2",1228.96478388128,-0.0962062805708127,0.522696627081409,-0.184057588257268,0.85396827765461,0.999547658961092
"FAM210B",1071.02977091093,-0.0961676092889145,0.540530709660677,-0.177913312916642,0.858791055452174,0.999547658961092
"RP1",66.0243710796993,-0.0961509113145349,1.13201343808757,-0.0849379592851587,0.932310713668337,0.999547658961092
"ACADSB",771.630817926073,-0.0959977314045666,0.660610267759033,-0.145316741337092,0.884460797349426,0.999547658961092
"DEF8",1096.84169859125,-0.0957977183731476,0.550511755769574,-0.17401575419444,0.861853081071106,0.999547658961092
"INAVA",481.296721453443,-0.0957728930360889,0.60376048002829,-0.158627297089073,0.873962521126495,0.999547658961092
"STIM1",1657.0836899309,-0.0957619256493072,0.538313505919657,-0.177892481976106,0.858807415190464,0.999547658961092
"SEPHS1",800.742201467699,-0.0957173390654963,0.535827290085186,-0.178634684788599,0.858224557993851,0.999547658961092
"HES1",477.659686742757,-0.0956808497590722,0.6558055153116,-0.145898208424811,0.884001745926356,0.999547658961092
"PPP2R5C",2026.00917276855,-0.0956167018865223,0.506404149834086,-0.188815004612125,0.85023781139258,0.999547658961092
"ZBTB14",212.511623095696,-0.0954101811424858,0.655240489761363,-0.145610936188076,0.884228534178573,0.999547658961092
"TOR4A",709.187369509607,-0.0952972499434317,0.5483605913024,-0.173785737806383,0.862033853414679,0.999547658961092
"NOP58",807.413847323419,-0.0951766613223618,0.572809376000342,-0.16615765263295,0.86803288442494,0.999547658961092
"MED25",868.257363145927,-0.0949984223500118,0.557976762803373,-0.170255158786045,0.864809474431348,0.999547658961092
"GAPT",115.464782657461,-0.0949709679035333,0.769433110793219,-0.123429790804852,0.901766767783558,0.999547658961092
"RUBCNL",269.811531340343,-0.0949514818580524,0.639439346092895,-0.148491772422553,0.881954678630978,0.999547658961092
"LPCAT2",736.44308071854,-0.0949377505991149,0.547332271243357,-0.173455422943449,0.862293464041576,0.999547658961092
"ADCY4",318.491706607644,-0.094932533249425,0.612431176503925,-0.155009308623622,0.876813978789321,0.999547658961092
"COL4A6",40.6042292162197,-0.0948626055304131,1.16441764319729,-0.0814678531235039,0.935069889366184,0.999547658961092
"CDH1",2266.1903476189,-0.0946496286846002,0.504383796554629,-0.187653983595702,0.85114790509539,0.999547658961092
"POLR2K",613.129530618241,-0.0946380304977232,0.551929207370452,-0.171467697729942,0.863856027740059,0.999547658961092
"ZNF501",47.50845949593,-0.0946126791608955,1.03939750162006,-0.0910264639018541,0.927471563190644,0.999547658961092
"EIF4E2",744.464524955662,-0.0945594716880288,0.545965789430684,-0.173196697519514,0.862496819412288,0.999547658961092
"SLC6A8",465.283615004654,-0.0944611255679063,0.60695366716784,-0.155631526222882,0.876323473390764,0.999547658961092
"CNOT9",735.098974601268,-0.0943616901936664,0.54274343283329,-0.173860583998352,0.861975030196992,0.999547658961092
"C1orf226",157.889341415961,-0.0941706273978904,0.748437663605496,-0.125822940208856,0.899872082423794,0.999547658961092
"ARHGEF25",48.6453392127411,-0.0940669568053532,1.03001947491607,-0.0913254157772293,0.927234023500437,0.999547658961092
"GKAP1",89.8630143317265,-0.0940568665405526,0.831231959108661,-0.113153573451881,0.90990880221072,0.999547658961092
"TNK2",1264.89069445208,-0.0939578169869689,0.522602485508766,-0.179788308690302,0.857318762370824,0.999547658961092
"CSK",1710.24815871535,-0.0939240140388923,0.515474126210426,-0.182208978614284,0.855418727029586,0.999547658961092
"PRRC2C",2781.12358783065,-0.0938160192443253,0.503881680012203,-0.186186604843528,0.852298428081876,0.999547658961092
"SQOR",636.13819490492,-0.0937332834413833,0.578746721106818,-0.161959074709096,0.871338081952085,0.999547658961092
"TENT4A",866.620638671419,-0.0935138407236306,0.53351935630327,-0.175277315843953,0.860861735172039,0.999547658961092
"ZNF616",130.880644261909,-0.093468852508386,0.748407013651845,-0.124890401617571,0.900610317274331,0.999547658961092
"XPOT",966.497856486454,-0.0933570370408134,0.527451890173158,-0.176996307682517,0.859511289833526,0.999547658961092
"PI4K2B",613.185154585233,-0.0931311195626604,0.609984847476467,-0.152677759042618,0.87865240082157,0.999547658961092
"MIPEP",182.205891774773,-0.0929556021192297,0.678890022008171,-0.136922916975956,0.891091724309523,0.999547658961092
"MSR1",3507.2669558064,-0.0928570031785354,0.668225434716313,-0.138960593767217,0.889481288478615,0.999547658961092
"IGKV2-28",290.276098298964,-0.0928078060177736,1.05005868044062,-0.0883834472744226,0.929571916967747,0.999547658961092
"BCDIN3D",16.7703378738572,-0.092736719145955,1.60829996911656,-0.0576613324172947,0.954018394684076,0.999547658961092
"SACS",260.442175066155,-0.0925221276887025,0.627192290177664,-0.14751796081947,0.88272320413361,0.999547658961092
"ENDOD1",509.640325814882,-0.0924516123781723,0.583762482908291,-0.158371966484692,0.87416370248277,0.999547658961092
"SOX21-AS1",89.6619634131089,-0.0922614062873197,0.911722619276876,-0.101194600568862,0.919395982839112,0.999547658961092
"USP31",204.94823914064,-0.0922427979310857,0.70142265939586,-0.131508152317941,0.895373337966616,0.999547658961092
"MIA3",1318.21078874679,-0.0921266904165039,0.535075000338297,-0.172175284508261,0.863299727809882,0.999547658961092
"CERK",1291.16374713169,-0.0920075501681664,0.518105027576688,-0.177584746858199,0.859049104375708,0.999547658961092
"EHBP1L1",2562.32856760684,-0.0916671054347978,0.50248512472463,-0.182427500684787,0.855247245477334,0.999547658961092
"CUTC",273.596830572281,-0.0915605417706562,0.634904972886815,-0.144211410653069,0.885333530735411,0.999547658961092
"ZW10",250.676012756977,-0.0914843683591249,0.63228957699809,-0.144687452849474,0.884957646084378,0.999547658961092
"NOC2LP1",18.6832652941195,-0.0914612707856697,1.52899800187112,-0.0598177830669129,0.952300762098797,0.999547658961092
"STARD4",453.131268454292,-0.0913705355491476,0.573677885064018,-0.159271496998619,0.873454976179971,0.999547658961092
"MAP7D1",3137.01810345616,-0.0913648799068888,0.498761835141483,-0.183183382266952,0.85465413277457,0.999547658961092
"PDP2",191.948073979889,-0.0912871138256527,0.686399621369273,-0.132994120310771,0.89419803050556,0.999547658961092
"ATP6V1A",1243.79890829964,-0.0912045716494122,0.545389468170194,-0.167228333094527,0.867190391727291,0.999547658961092
